BANgentrifying_twitter,,,,,,,,,,,,,,,,,,,,,,,,
sfm_id,created_at,created_at_date,twitter_id,screen_name,followers_count,friends_count,retweet_count,hashtags,in_reply_to_screen_name,mentions,twitter_url,is_retweet_strict,is_retweet,action,target,attachments,location,other info,geocoordinates,text,url1,url1_expanded,url2,url2_expanded
414458,2015-11-17T13:03:08Z,11/17/2015,666602469867163648,BANgentrifying,894,236,0,"BANtheSummit, BrooklynisNOTforSale",,,http://twitter.com/BANgentrifying/status/666602469867163648,FALSE,FALSE,,,,,,,People gathering at Brooklyn Museum to stand against gentrification! Join us!   #BANtheSummit #BrooklynisNOTforSale,,,,
414459,2015-11-15T17:39:31Z,11/15/2015,665947247130054657,BANgentrifying,894,236,9,,,"@ArtistStudioAP, @QueensBarri",http://twitter.com/BANgentrifying/status/665947247130054657,TRUE,TRUE,,,,,,,RT @ArtistStudioAP: 11/17 Day of Action to protest Real Estate Summit @ Bklyn Museum! AM &amp; PM actions: https://t.co/DozIfSpWQ7 @QueensBarri…,https://t.co/DozIfSpWQ7,https://www.facebook.com/events/1691953754383071/,,
414460,2015-11-15T17:39:08Z,11/15/2015,665947151592214529,BANgentrifying,894,236,11,"BrooklynIsNotforSALE, doublecrossingbrooklyn",,"@ArtistStudioAP, @illuminator99, @UPROSE, @BANgentrifying",http://twitter.com/BANgentrifying/status/665947151592214529,TRUE,TRUE,,,,,,,"RT @ArtistStudioAP: This happened, courtesy of @illuminator99.   #BrooklynIsNotforSALE #doublecrossingbrooklyn @UPROSE @BANgentrifying http…",,,,
414461,2015-11-10T15:12:40Z,11/10/2015,664098351873396737,BANgentrifying,894,236,78,"Yale, Mizzou",,@BYP_100,http://twitter.com/BANgentrifying/status/664098351873396737,TRUE,TRUE,,,,,,,RT @BYP_100: To Black students and faculty at #Yale and #Mizzou:  We love you and keep fighting.   White supremacy does not sleep.  We read…,,,,
414462,2015-11-10T03:13:04Z,11/10/2015,663917260898230273,BANgentrifying,894,236,7,,,@EqualFlatbush,http://twitter.com/BANgentrifying/status/663917260898230273,TRUE,TRUE,,,,,,,RT @EqualFlatbush: East New York  residents &amp; organizers needed for ABC news story on gentrification - Hi my name is Peter... https://t.co/…,,,,
414463,2015-11-10T03:12:58Z,11/10/2015,663917236432801792,BANgentrifying,894,236,5,"gentrification, Flatbush",,@EqualFlatbush,http://twitter.com/BANgentrifying/status/663917236432801792,TRUE,TRUE,,,,,,,RT @EqualFlatbush: 📹 Great video that demonstrates how #gentrification works by #Flatbush resident Mariel Berger https://t.co/U4TEDFtHt4,https://t.co/U4TEDFtHt4,http://tmblr.co/ZX1lzr1xnGGcO,,
414464,2015-11-10T03:12:51Z,11/10/2015,663917206556815360,BANgentrifying,894,236,6,,,@EqualFlatbush,http://twitter.com/BANgentrifying/status/663917206556815360,TRUE,TRUE,,,,,,,RT @EqualFlatbush: Nov 12th Brooklyn Anti-gentrification Network (BAN) Planning Meeting for Action on November 17th 2015 |... https://t.co/…,,,,
414465,2015-11-10T03:12:43Z,11/10/2015,663917173845397505,BANgentrifying,894,236,8,,,@EqualFlatbush,http://twitter.com/BANgentrifying/status/663917173845397505,TRUE,TRUE,,,,,,,RT @EqualFlatbush: 📷 Protest The 6th Annual Brooklyn Real Estate Summit at Brooklyn Museum November 17th 7:30am-1pm... https://t.co/pf8cZHu…,,,,
414466,2015-11-09T16:50:58Z,11/09/2015,663760704621715456,BANgentrifying,894,236,340,"Mizzou, ConcernedStudent1950",,@Jonssonville,http://twitter.com/BANgentrifying/status/663760704621715456,TRUE,TRUE,,,,,,,RT @Jonssonville: BREAKING: #Mizzou president resigns amid protests on campus: https://t.co/3qTeZZoqOD #ConcernedStudent1950,https://t.co/3qTeZZoqOD,http://bit.ly/1MSbfWm,,
414467,2015-11-09T16:50:51Z,11/09/2015,663760674439479296,BANgentrifying,894,236,4,ConcernedStudent1950,,@JooHyun_Kang,http://twitter.com/BANgentrifying/status/663760674439479296,TRUE,TRUE,,,,,,,RT @JooHyun_Kang: This week starting out w-inspiration from young people leading &amp; building power #ConcernedStudent1950 #OurGenerationOurCh…,,,,
414468,2015-11-09T01:46:56Z,11/09/2015,663533195116355584,BANgentrifying,894,236,4,,,@ArtistStudioAP,http://twitter.com/BANgentrifying/status/663533195116355584,TRUE,TRUE,,,,,,,"RT @ArtistStudioAP: Over 730 artists, writers, critics signed: add your voice! https://t.co/qwKc08DSkE",https://t.co/qwKc08DSkE,https://www.change.org/p/brooklyn-museum-choose-community-and-art-over-real-estate,,
414469,2015-11-09T01:46:41Z,11/09/2015,663533131593555968,BANgentrifying,894,236,3,,,"@ArtistStudioAP, @NY1, @BrianLehrer",http://twitter.com/BANgentrifying/status/663533131593555968,TRUE,TRUE,,,,,,,RT @ArtistStudioAP: Please join NYC artists &amp; community residents for Double-Crossing Brooklyn! https://t.co/f0RTzEYxQi @NY1 @BrianLehrer @…,https://t.co/f0RTzEYxQi,https://drive.google.com/file/d/0B1sg4mBCKUo0cnRqMjVGbHdSalU/view,,
414470,2015-11-09T01:46:10Z,11/09/2015,663533001637306369,BANgentrifying,894,236,6,,,@ArtistStudioAP,http://twitter.com/BANgentrifying/status/663533001637306369,TRUE,TRUE,,,,,,,RT @ArtistStudioAP: Day of action: No Real Estate Summit at Bklyn Museum! Morning: https://t.co/txLxyWp0vG Afternoon: https://t.co/SA7SRU4A…,https://t.co/txLxyWp0vG,https://www.facebook.com/events/1650083955247975/,,
414471,2015-11-08T08:53:35Z,11/08/2015,663278178505498624,BANgentrifying,894,236,3,BrooklynIsNotforSALE,,"@BhuoBrujo, @brooklynmuseum",http://twitter.com/BANgentrifying/status/663278178505498624,TRUE,TRUE,,,,,,,RT @BhuoBrujo: @brooklynmuseum  Cancel 6th Annual RE Summit!  Hosting it is slap in the face to all Brooklynites!   #BrooklynIsNotforSALE,,,,
414472,2015-11-08T08:53:25Z,11/08/2015,663278135694270464,BANgentrifying,894,236,5,"gentrification, BANtheSummit",,"@BrownBustE, @BANgentrifying, @Brooklynmuseum",http://twitter.com/BANgentrifying/status/663278135694270464,TRUE,TRUE,,,,,,,RT @BrownBustE: @BANgentrifying: @Brooklynmuseum U can’t support diverse communities &amp; embrace #gentrification #BANtheSummit  #BrooklynisNo…,,,,
414473,2015-11-08T08:52:01Z,11/08/2015,663277784358367232,BANgentrifying,894,236,4,,,@brunchhomes,http://twitter.com/BANgentrifying/status/663277784358367232,TRUE,TRUE,,,,,,,RT @brunchhomes: Sign the petition &amp; tell the Brooklynmuseum not to host the BK Real Estate summit  https://t.co/XRBTdVJ7pF  PPAssemblies  …,https://t.co/XRBTdVJ7pF,http://chn.ge/1OrAijk,,
414474,2015-11-08T08:51:47Z,11/08/2015,663277724757327872,BANgentrifying,894,236,4,BANtheSummit,,@StuartBogie,http://twitter.com/BANgentrifying/status/663277724757327872,TRUE,TRUE,,,,,,,RT @StuartBogie: #BANtheSummit !!!! Hell yes!!  https://t.co/e08s8gRFcw,https://t.co/e08s8gRFcw,https://twitter.com/bangentrifying/status/663149756055691264,,
414475,2015-11-08T08:51:41Z,11/08/2015,663277700728135680,BANgentrifying,894,236,4,,,"@Nate242b, @Brooklynmuseum, @PPAssemblies",http://twitter.com/BANgentrifying/status/663277700728135680,TRUE,TRUE,,,,,,,RT @Nate242b: Sign the petition &amp; tell the @Brooklynmuseum not to host the BK Real Estate summit  https://t.co/fncRKNmq3f  @PPAssemblies   …,https://t.co/fncRKNmq3f,http://chn.ge/1OrAijk,,
414476,2015-11-08T08:51:28Z,11/08/2015,663277644880994304,BANgentrifying,894,236,5,"BANtheSummit, targetfirstsaturdays",,"@actressnoir, @Brooklynmuseum",http://twitter.com/BANgentrifying/status/663277644880994304,TRUE,TRUE,,,,,,,"RT @actressnoir: @Brooklynmuseum  Our tax money supports you, Now support us! #BANtheSummit #targetfirstsaturdays",,,,
414477,2015-11-08T08:51:25Z,11/08/2015,663277634810478592,BANgentrifying,894,236,3,"gentrification, BANtheSummit, BrooklynisNotForSale",,"@actressnoir, @Brooklynmuseum",http://twitter.com/BANgentrifying/status/663277634810478592,TRUE,TRUE,,,,,,,RT @actressnoir: @Brooklynmuseum U can’t support diverse communities &amp; embrace #gentrification #BANtheSummit  #BrooklynisNotForSale  #targe…,,,,
414478,2015-11-08T08:51:23Z,11/08/2015,663277625494908928,BANgentrifying,894,236,3,targetfirstsaturdays,,"@actressnoir, @Brooklynmuseum",http://twitter.com/BANgentrifying/status/663277625494908928,TRUE,TRUE,,,,,,,RT @actressnoir: Sign the petition &amp; tell the @Brooklynmuseum not to host the BK RE summit  https://t.co/prMXEStfwq  #targetfirstsaturdays …,https://t.co/prMXEStfwq,http://chn.ge/1OrAijk,,
414479,2015-11-08T08:51:17Z,11/08/2015,663277601260179456,BANgentrifying,894,236,5,"BrooklynIsNotForSale, BANtheSummit",,"@a_bible, @Brooklynmuseum",http://twitter.com/BANgentrifying/status/663277601260179456,TRUE,TRUE,,,,,,,"RT @a_bible: @Brooklynmuseum Be on the right side of history, say no to developers! #BrooklynIsNotForSale #BANtheSummit  #targetfirstsaturd…",,,,
414480,2015-11-08T08:51:14Z,11/08/2015,663277587804897280,BANgentrifying,894,236,3,"gentrification, BANtheSummit, BrooklynisNotForSale",,"@anti_epiphany, @Brooklynmuseum",http://twitter.com/BANgentrifying/status/663277587804897280,TRUE,TRUE,,,,,,,RT @anti_epiphany: @Brooklynmuseum U can’t support diverse communities &amp; embrace #gentrification #BANtheSummit #BrooklynisNotForSale #targe…,,,,
414481,2015-11-08T08:51:11Z,11/08/2015,663277574307581952,BANgentrifying,894,236,3,"BrooklynIsNotForSale, BANtheSummit, targetfirstsaturdays",,"@Nate242b, @Brooklynmuseum",http://twitter.com/BANgentrifying/status/663277574307581952,TRUE,TRUE,,,,,,,RT @Nate242b: @Brooklynmuseum Don't you know #BrooklynIsNotForSale  #BANtheSummit   #targetfirstsaturdays,,,,
414482,2015-11-08T08:50:58Z,11/08/2015,663277520670838784,BANgentrifying,894,236,2,"kehindewiley, karawalker, ericspitzer, BANtheSummit",,@actressnoir,http://twitter.com/BANgentrifying/status/663277520670838784,TRUE,TRUE,,,,,,,"RT @actressnoir: #kehindewiley, #karawalker &amp; #ericspitzer ? these don't mix ! Support the community not the developers #BANtheSummit #targ…",,,,
414483,2015-11-08T08:50:11Z,11/08/2015,663277324457148416,BANgentrifying,894,236,8,,,"@hyperallergic, @BrooklynMuseum, @ArtistStudioAP, @BANgentrifying",http://twitter.com/BANgentrifying/status/663277324457148416,TRUE,TRUE,,,,,,,RT @hyperallergic: Artists Denounce @BrooklynMuseum for Hosting Real Estate Summit - https://t.co/vs0XqllsAT @ArtistStudioAP @BANgentrifying,https://t.co/vs0XqllsAT,http://bit.ly/1NURaMg,,
414484,2015-11-08T00:37:49Z,11/08/2015,663153413673324545,BANgentrifying,894,236,7,"targetfirstsaturdays, BANtheSummit",,@BPEricAdams,http://twitter.com/BANgentrifying/status/663153413673324545,FALSE,FALSE,,,,,,,Sign the petition &amp; tell @BPEricAdams NOT to speak at the BK RE summit https://t.co/t6XevpHtY1   #targetfirstsaturdays  #BANtheSummit,https://t.co/t6XevpHtY1,http://chn.ge/1L1sDAt,,
414485,2015-11-08T00:36:46Z,11/08/2015,663153148903727105,BANgentrifying,894,236,3,"BrooklynIsNotForSale, BANtheSummit, targetfirstsaturdays",brooklynmuseum,@Brooklynmuseum,http://twitter.com/BANgentrifying/status/663153148903727105,FALSE,FALSE,,,,,,,"@Brooklynmuseum Be on the right side of history, say no to developers! #BrooklynIsNotForSale #BANtheSummit  #targetfirstsaturdays",,,,
414486,2015-11-08T00:36:28Z,11/08/2015,663153074891071489,BANgentrifying,894,236,5,"BrooklynIsNotForSale, BANtheSummit, targetfirstsaturdays",brooklynmuseum,@Brooklynmuseum,http://twitter.com/BANgentrifying/status/663153074891071489,FALSE,FALSE,,,,,,,@Brooklynmuseum Don't you know #BrooklynIsNotForSale  #BANtheSummit   #targetfirstsaturdays,,,,
414487,2015-11-08T00:33:30Z,11/08/2015,663152327646445568,BANgentrifying,894,236,6,,,"@CaitlinBrimmer, @brooklynmuseum",http://twitter.com/BANgentrifying/status/663152327646445568,TRUE,TRUE,,,,,,,RT @CaitlinBrimmer: @brooklynmuseum How dare you use the bk community as a marketing tool and support the developers destroying its integri…,,,,
414488,2015-11-08T00:33:08Z,11/08/2015,663152235371749376,BANgentrifying,894,236,6,BANtheSummit,,"@actressnoir, @brooklynmuseum",http://twitter.com/BANgentrifying/status/663152235371749376,TRUE,TRUE,,,,,,,RT @actressnoir: How can u support the wrk of  Kara Walker &amp; support gentrification @brooklynmuseum #BANtheSummit,,,,
414489,2015-11-08T00:32:51Z,11/08/2015,663152165599453184,BANgentrifying,894,236,3,"BrooklynIsNotForSale, BANtheSummit",,"@actressnoir, @Brooklynmuseum",http://twitter.com/BANgentrifying/status/663152165599453184,TRUE,TRUE,,,,,,,"RT @actressnoir: @Brooklynmuseum We love you,why are you displacing us? #BrooklynIsNotForSale           #BANtheSummit   #targetfirstsaturda…",,,,
414490,2015-11-08T00:32:48Z,11/08/2015,663152153272406016,BANgentrifying,894,236,4,"targetfirstsaturdays, BANtheSummit, BrooklynisNotForSale",,"@actressnoir, @Brooklynmuseum",http://twitter.com/BANgentrifying/status/663152153272406016,TRUE,TRUE,,,,,,,RT @actressnoir: @Brooklynmuseum We love #targetfirstsaturdays  but not more than we love our community! #BANtheSummit #BrooklynisNotForSale,,,,
414491,2015-11-08T00:23:30Z,11/08/2015,663149812846608388,BANgentrifying,894,236,3,targetfirstsaturdays,,"@actressnoir, @BPEricAdams",http://twitter.com/BANgentrifying/status/663149812846608388,TRUE,TRUE,,,,,,,RT @actressnoir: Sign the petition &amp; tell @BPEricAdams NOT to speak at the BK RE summit https://t.co/V5bCQfbubh   #targetfirstsaturdays  #B…,https://t.co/V5bCQfbubh,http://chn.ge/1L1sDAt,,
414492,2015-11-08T00:23:17Z,11/08/2015,663149756055691264,BANgentrifying,894,236,2,"BANtheSummit, targetfirstsaturdays",brooklynmuseum,@Brooklynmuseum,http://twitter.com/BANgentrifying/status/663149756055691264,FALSE,FALSE,,,,,,,"@Brooklynmuseum  Our tax money supports you, Now support us! #BANtheSummit #targetfirstsaturdays",,,,
414493,2015-11-08T00:22:43Z,11/08/2015,663149615336857600,BANgentrifying,894,236,3,"BrooklynIsNotForSale, BANtheSummit, targetfirstsaturdays",,"@actressnoir, @Brooklynmuseum",http://twitter.com/BANgentrifying/status/663149615336857600,TRUE,TRUE,,,,,,,RT @actressnoir: @Brooklynmuseum Don't you know #BrooklynIsNotForSale  #BANtheSummit   #targetfirstsaturdays,,,,
414494,2015-11-08T00:11:50Z,11/08/2015,663146873813905408,BANgentrifying,894,236,3,"gentrification, BANtheSummit, BrooklynisNotForSale, targetfirstsaturdays",brooklynmuseum,@Brooklynmuseum,http://twitter.com/BANgentrifying/status/663146873813905408,FALSE,FALSE,,,,,,,@Brooklynmuseum U can’t support diverse communities &amp; embrace #gentrification #BANtheSummit  #BrooklynisNotForSale  #targetfirstsaturdays,,,,
414495,2015-11-08T00:09:51Z,11/08/2015,663146375421534208,BANgentrifying,894,236,5,"BANtheSummit, BrooklynIsNotforSALE, BANDAYofACTION, N17DayofAction",,@EqualFlatbush,http://twitter.com/BANgentrifying/status/663146375421534208,TRUE,TRUE,,,,,,,RT @EqualFlatbush: #BANtheSummit #BrooklynIsNotforSALE #BANDAYofACTION #N17DayofAction https://t.co/OCbQdtO763,https://t.co/OCbQdtO763,https://www.facebook.com/events/742431839235245/,,
414496,2015-11-08T00:09:45Z,11/08/2015,663146349840461824,BANgentrifying,894,236,2,BrooklynIsNotForSALE,,"@pedrovalor, @gofundme",http://twitter.com/BANgentrifying/status/663146349840461824,TRUE,TRUE,,,,,,,RT @pedrovalor: Check it out! I donated to N17Protest of BK Real Estate Summit https://t.co/nSC2whAFFe via @gofundme #BrooklynIsNotForSALE …,https://t.co/nSC2whAFFe,https://gofund.me/g76y3ew5,,
414497,2015-11-08T00:09:41Z,11/08/2015,663146336691331072,BANgentrifying,894,236,5,"BANtheSummit, BrooklynisNotForSale",,"@ArtistStudioAP, @Brooklynmuseum, @Robi",http://twitter.com/BANgentrifying/status/663146336691331072,TRUE,TRUE,,,,,,,RT @ArtistStudioAP: @Brooklynmuseum How can you support art and corporate greed at the same time? #BANtheSummit #BrooklynisNotForSale @Robi…,,,,
414498,2015-11-08T00:08:55Z,11/08/2015,663146143581360129,BANgentrifying,894,236,2,"BANtheSummit, BrooklynisNotForSale, targetfirstsaturdays",brooklynmuseum,@Brooklynmuseum,http://twitter.com/BANgentrifying/status/663146143581360129,FALSE,FALSE,,,,,,,@Brooklynmuseum we need better from you! #BANtheSummit  #BrooklynisNotForSale  #targetfirstsaturdays,,,,
414499,2015-11-08T00:07:52Z,11/08/2015,663145875921833984,BANgentrifying,894,236,7,targetfirstsaturdays,,"@imanihenry, @Brooklynmuseum",http://twitter.com/BANgentrifying/status/663145875921833984,TRUE,TRUE,,,,,,,RT @imanihenry: Sign the petition &amp; tell the @Brooklynmuseum not to host the BK RE summit  https://t.co/k5q1uf1gky  #targetfirstsaturdays  …,https://t.co/k5q1uf1gky,http://chn.ge/1OrAijk,,
414500,2015-11-08T00:07:47Z,11/08/2015,663145857919918080,BANgentrifying,894,236,7,"gentrification, BANtheSummit, BrooklynisNotForSale",,"@UPROSE, @Brooklynmuseum",http://twitter.com/BANgentrifying/status/663145857919918080,TRUE,TRUE,,,,,,,RT @UPROSE: @Brooklynmuseum U can’t support diverse communities &amp; embrace #gentrification #BANtheSummit #BrooklynisNotForSale #targetfirsts…,,,,
414501,2015-11-08T00:07:44Z,11/08/2015,663145842891726848,BANgentrifying,894,236,7,"BANtheSummit, targetfirstsaturdays",,"@UPROSE, @Brooklynmuseum",http://twitter.com/BANgentrifying/status/663145842891726848,TRUE,TRUE,,,,,,,"RT @UPROSE: @Brooklynmuseum Our tax money supports you, Now support us! #BANtheSummit #targetfirstsaturdays https://t.co/7HRRK5w31f",,,,
414502,2015-11-08T00:07:41Z,11/08/2015,663145830132686849,BANgentrifying,894,236,9,"BrooklynIsNotForSale, BANtheSummit, targetfirstsaturdays",,"@UPROSE, @Brooklynmuseum",http://twitter.com/BANgentrifying/status/663145830132686849,TRUE,TRUE,,,,,,,"RT @UPROSE: @Brooklynmuseum We love you,why are you displacing us? #BrooklynIsNotForSale #BANtheSummit #targetfirstsaturdays",,,,
414503,2015-11-08T00:07:37Z,11/08/2015,663145815393869824,BANgentrifying,894,236,10,"BANtheSummit, BrooklynisNotForSale, targetfirstsaturdays",,"@UPROSE, @Brooklynmuseum",http://twitter.com/BANgentrifying/status/663145815393869824,TRUE,TRUE,,,,,,,RT @UPROSE: @Brooklynmuseum we need better from you! #BANtheSummit #BrooklynisNotForSale #targetfirstsaturdays https://t.co/rTQqzNe8CS,,,,
414504,2015-11-08T00:07:31Z,11/08/2015,663145790903291905,BANgentrifying,894,236,6,"BrooklynIsNotForSale, BANtheSummit, targetfirstsaturdays",,"@rennekkid, @Brooklynmuseum",http://twitter.com/BANgentrifying/status/663145790903291905,TRUE,TRUE,,,,,,,RT @rennekkid: @Brooklynmuseum Don't you know #BrooklynIsNotForSale  #BANtheSummit   #targetfirstsaturdays,,,,
414505,2015-11-08T00:07:29Z,11/08/2015,663145780891525120,BANgentrifying,894,236,5,"BANDayofAction, BANtheSummit, targetfirstsaturdays",,"@imanihenry, @Brooklynmuseum",http://twitter.com/BANgentrifying/status/663145780891525120,TRUE,TRUE,,,,,,,RT @imanihenry: @Brooklynmuseum  we won’t need a  #BANDayofAction  if you would #BANtheSummit  #targetfirstsaturdays,,,,
414506,2015-11-07T23:58:31Z,11/07/2015,663143523324178435,BANgentrifying,894,236,4,"N17DayofAction, BANtheSummit, targetfirstsaturdays",brooklynmuseum,@Brooklynmuseum,http://twitter.com/BANgentrifying/status/663143523324178435,FALSE,FALSE,,,,,,,@Brooklynmuseum we won’t need a  #N17DayofAction if you would #BANtheSummit  #targetfirstsaturdays,,,,
414507,2015-11-07T23:58:11Z,11/07/2015,663143439203237890,BANgentrifying,894,236,5,"targetfirstsaturdays, BANtheSummit, BrooklynisNotForSale",brooklynmuseum,@Brooklynmuseum,http://twitter.com/BANgentrifying/status/663143439203237890,FALSE,FALSE,,,,,,,@Brooklynmuseum We love #targetfirstsaturdays  but not more than we love our community! #BANtheSummit #BrooklynisNotForSale,,,,
414508,2015-11-07T23:53:46Z,11/07/2015,663142329969197058,BANgentrifying,894,236,8,"targetfirstsaturdays, BANtheSummit, BrooklynisNotForSale",brooklynmuseum,@Brooklynmuseum,http://twitter.com/BANgentrifying/status/663142329969197058,FALSE,FALSE,,,,,,,@Brooklynmuseum How can you support art and corporate greed at the same time? #targetfirstsaturdays  #BANtheSummit #BrooklynisNotForSale,,,,
414509,2015-11-07T23:51:45Z,11/07/2015,663141820038295552,BANgentrifying,894,236,4,"targetfirstsaturdays, BANtheSummit",,"@imanihenry, @BANgentrifying",http://twitter.com/BANgentrifying/status/663141820038295552,TRUE,TRUE,,,,,,,RT @imanihenry: Please join @BANgentrifying with a Twitter action today 6p-8p #targetfirstsaturdays  #BANtheSummit,,,,
414510,2015-11-07T23:51:25Z,11/07/2015,663141737779605505,BANgentrifying,894,236,1,"BrooklynIsNotForSale, BANtheSummit, targetfirstsaturdays",brooklynmuseum,@Brooklynmuseum,http://twitter.com/BANgentrifying/status/663141737779605505,FALSE,FALSE,,,,,,,"@Brooklynmuseum We love you,why are you displacing us? #BrooklynIsNotForSale           #BANtheSummit   #targetfirstsaturdays",,,,
414511,2015-11-07T23:50:22Z,11/07/2015,663141472393412608,BANgentrifying,894,236,2,"BANtheSummit, BrooklynIsNotforSALE, targetfirstsaturdays",,@brooklynmuseum,http://twitter.com/BANgentrifying/status/663141472393412608,FALSE,FALSE,,,,,,,"Join the Twitter Action 6-8PM, : #BANtheSummit #BrooklynIsNotforSALE #targetfirstsaturdays tag and at @brooklynmuseum Twitter account",,,,
414512,2015-11-07T23:49:06Z,11/07/2015,663141155698286592,BANgentrifying,894,236,9,"targetfirstsaturdays, BANtheSummit, SunsetisNotForSale",,"@UPROSE, @Brooklynmuseum",http://twitter.com/BANgentrifying/status/663141155698286592,TRUE,TRUE,,,,,,,RT @UPROSE: @Brooklynmuseum We love #targetfirstsaturdays not more than we love our community! #BANtheSummit #SunsetisNotForSale https://t.…,,,,
414513,2015-11-07T23:11:26Z,11/07/2015,663131673916219392,BANgentrifying,894,236,2,"targetfirstsaturdays, BANtheSummit",BANgentrifying,@BPEricAdams,http://twitter.com/BANgentrifying/status/663131673916219392,FALSE,FALSE,,,,,,,Sign the petition &amp; tell @BPEricAdams NOT to speak at the BK RE summit https://t.co/t6XevpHtY1   #targetfirstsaturdays  #BANtheSummit,https://t.co/t6XevpHtY1,http://chn.ge/1L1sDAt,,
414514,2015-11-07T23:11:02Z,11/07/2015,663131575933149185,BANgentrifying,894,236,3,"targetfirstsaturdays, BANtheSummito",,@BPEricAdams,http://twitter.com/BANgentrifying/status/663131575933149185,FALSE,FALSE,,,,,,,Sign the petition &amp; tell @BPEricAdams NOT to speak at the BK RE summit https://t.co/t6XevpHtY1   #targetfirstsaturdays  #BANtheSummito,https://t.co/t6XevpHtY1,http://chn.ge/1L1sDAt,,
414515,2015-11-07T23:09:01Z,11/07/2015,663131068325863424,BANgentrifying,894,236,5,"targetfirstsaturdays, BANtheSummit",,"@ArtistStudioAP, @Brooklynmuseum, @BrianLe",http://twitter.com/BANgentrifying/status/663131068325863424,TRUE,TRUE,,,,,,,RT @ArtistStudioAP: @Brooklynmuseum How can u support art &amp; corporate greed at the same time? #targetfirstsaturdays  #BANtheSummit @BrianLe…,,,,
414516,2015-11-07T23:08:20Z,11/07/2015,663130895247941634,BANgentrifying,894,236,2,"BrooklynIsNotForSale, BANtheSummit, targetfirstsaturdays",brooklynmuseum,@Brooklynmuseum,http://twitter.com/BANgentrifying/status/663130895247941634,FALSE,FALSE,,,,,,,"@Brooklynmuseum Be on the right side of history, say no to developers! #BrooklynIsNotForSale #BANtheSummit  #targetfirstsaturdays",,,,
414517,2015-11-07T23:07:12Z,11/07/2015,663130608764379137,BANgentrifying,894,236,3,"targetfirstsaturdays, BANtheSummit",,"@ArtistStudioAP, @Brooklynmuseum, @benad",http://twitter.com/BANgentrifying/status/663130608764379137,TRUE,TRUE,,,,,,,RT @ArtistStudioAP: @Brooklynmuseum How can u support art and corporate greed at the same time? #targetfirstsaturdays  #BANtheSummit @benad…,,,,
414518,2015-11-07T23:06:39Z,11/07/2015,663130472881500160,BANgentrifying,894,236,2,"BrooklynIsNotForSale, BANtheSummit, targetfirstsaturdays",brooklynmuseum,@Brooklynmuseum,http://twitter.com/BANgentrifying/status/663130472881500160,FALSE,FALSE,,,,,,,@Brooklynmuseum Don't you know #BrooklynIsNotForSale  #BANtheSummit   #targetfirstsaturdays,,,,
414519,2015-11-07T00:45:05Z,11/07/2015,662792854490730497,BANgentrifying,894,236,141,"NYC, BlackLivesMatter",,"@AshAgony, @nypost",http://twitter.com/BANgentrifying/status/662792854490730497,TRUE,TRUE,,,,,,,"RT @AshAgony: #NYC: Protesters in front of @nypost calling for boycott of the racist, pro-cop paper. #BlackLivesMatter https://t.co/572o9wB…",,,,
414520,2015-11-07T00:44:52Z,11/07/2015,662792802175160320,BANgentrifying,894,236,10,"NYC, Brooklyn",,"@AshAgony, @PPAssemblies, @JailhouseCoffee",http://twitter.com/BANgentrifying/status/662792802175160320,TRUE,TRUE,,,,,,,RT @AshAgony: #NYC: @PPAssemblies hit stores in Fort Greene #Brooklyn yesterday to demand they take @JailhouseCoffee off shelves! https://t…,,,,
414521,2015-11-06T20:41:55Z,11/06/2015,662731660908040192,BANgentrifying,894,236,1,,,"@BPEricAdams, @BANgentrifying",http://twitter.com/BANgentrifying/status/662731660908040192,FALSE,FALSE,,,,,,,Tell @BPEricAdams not to be a keynote speaker at Real Estate Summit! Sign petition here: https://t.co/6gRfTuX0Vo @BANgentrifying,https://t.co/6gRfTuX0Vo,https://www.change.org/p/brooklyn-borough-president-eric-adams-eric-adams-represent-the-people-of-brooklyn-not-the-real-estate-industry,,
414522,2015-11-06T20:40:51Z,11/06/2015,662731390367105024,BANgentrifying,894,236,0,,ArtistStudioAP,"@ArtistStudioAP, @BPEricAdams",http://twitter.com/BANgentrifying/status/662731390367105024,FALSE,FALSE,,,,,,,Hey BAN fam @ArtistStudioAP @BPEricAdams is the current  Twitter account,,,,
414523,2015-11-06T20:38:09Z,11/06/2015,662730711787442176,BANgentrifying,894,236,2,,,"@ArtistStudioAP, @EricAdamsBP2013, @B",http://twitter.com/BANgentrifying/status/662730711787442176,TRUE,TRUE,,,,,,,RT @ArtistStudioAP: Tell @EricAdamsBP2013 not to be a keynote speaker at Real Estate Summit! Sign petition here: https://t.co/KIyDd5zruP @B…,https://t.co/KIyDd5zruP,https://www.change.org/p/brooklyn-borough-president-eric-adams-eric-adams-represent-the-people-of-brooklyn-not-the-real-estate-industry,,
414524,2015-11-03T16:42:44Z,11/03/2015,661584305190252549,BANgentrifying,894,236,3,,,@BANgentrifying,http://twitter.com/BANgentrifying/status/661584305190252549,FALSE,FALSE,,,,,,,The @BANgentrifying meeting - NOV 12th 6:30p at the Solidarity Center 147 W24th St. 2nd floor  https://t.co/KHvYcvIfEj,https://t.co/KHvYcvIfEj,https://www.facebook.com/events/1650083955247975/,,
